effective_from,si_do,si_gun_gu,eup_myeon_dong,note,source_title,source_url
2026-07-01,대구,북구,대봉동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,대신동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,덕산동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,복현동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,산격동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,서문로2가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,서성로2가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,북구,태전동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 북대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,감삼동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,두류3동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,두류네거리,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,신당동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,용산동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,장기동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,죽전동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,서구,호림동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 서대구세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,두산동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,범물동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,범어1동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,상동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,신매동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,지산동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대구,수성구,황금동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 수성세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대전,동구,문화동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 대전세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,대전,동구,오류동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 대전세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,부산,강서구,명지동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 부산강서세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,부산,금정구,구서동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 금정세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,부산,동래구,거제동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동래세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,부산,동래구,명륜동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동래세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,부산,동래구,연산동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동래세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,부산,동래구,연산로타리,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 동래세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
